% ID	X	Y	Z
 6213 	 -5506.153301 	 9705.599385 	 1.100000 
 6214 	 -5242.323361 	 9530.314242 	 1.100000 
 6215 	 -5848.934245 	 9393.280480 	 1.100000 
 6216 	 -5818.507529 	 9559.985775 	 1.100000 
 6217 	 -5919.800333 	 9477.776258 	 1.100000 
 6218 	 -5979.347468 	 9342.809709 	 1.100000 
 6219 	 -5099.778141 	 9521.570344 	 1.100000 
 6220 	 -5676.108293 	 9544.850548 	 1.100000 
 6221 	 -5518.536022 	 10013.149875 	 1.100000 
 6222 	 -5177.749372 	 9770.413034 	 1.100000 
 6223 	 -5486.965809 	 9470.044840 	 1.100000 
 6224 	 -5962.820298 	 9616.603849 	 1.100000 
 6225 	 -5785.452146 	 10011.418176 	 1.100000 
 6226 	 -5756.465509 	 9938.910984 	 1.100000 
 6227 	 -5484.479084 	 9186.219745 	 1.100000 
 6228 	 -5911.588093 	 9509.847774 	 1.100000 
 6229 	 -5852.170922 	 9485.312358 	 1.100000 
 6230 	 -5740.398318 	 10067.099871 	 1.100000 
 6231 	 -5916.778403 	 9955.899689 	 1.100000 
 6232 	 -5114.888715 	 9521.301368 	 1.100000 
 6233 	 -5725.017606 	 9387.755072 	 1.100000 
 6234 	 -5832.560892 	 9795.081064 	 1.100000 
 6235 	 -5874.757082 	 9402.947040 	 1.100000 
 6236 	 -5664.802794 	 10081.357936 	 1.100000 
 6237 	 -5553.966047 	 9171.988739 	 1.100000 
 6238 	 -5911.568127 	 9835.100462 	 1.100000 
 6239 	 -5210.088985 	 9509.667353 	 1.100000 
 6240 	 -5572.494127 	 9412.538975 	 1.100000 
 6241 	 -5425.243452 	 9703.274478 	 1.100000 
 6242 	 -5697.000109 	 9465.985800 	 1.100000 
 6243 	 -5905.526664 	 9240.250640 	 1.100000 
 6244 	 -5468.747981 	 9759.735948 	 1.100000 
 6245 	 -5724.869157 	 10082.836936 	 1.100000 
 6246 	 -5427.324916 	 9358.578339 	 1.100000 
 6247 	 -5314.608942 	 10053.140085 	 1.100000 
 6248 	 -5012.074030 	 9501.415773 	 1.100000 
 6249 	 -5229.544255 	 9658.325918 	 1.100000 
 6250 	 -5674.021550 	 9728.724067 	 1.100000 
 6251 	 -6061.470424 	 9585.973051 	 1.100000 
 6252 	 -5464.178519 	 9513.849933 	 1.100000 
 6253 	 -5700.903598 	 9228.688683 	 1.100000 
 6254 	 -5087.337421 	 9581.289238 	 1.100000 
 6255 	 -5117.912125 	 9623.443812 	 1.100000 
 6256 	 -5801.448432 	 9278.191889 	 1.100000 
 6257 	 -5624.870607 	 9594.458682 	 1.100000 
 6258 	 -5757.413005 	 9901.594775 	 1.100000 
 6259 	 -5038.834154 	 9758.198886 	 1.100000 
 6260 	 -5589.455107 	 10128.073435 	 1.100000 
 6261 	 -5590.621670 	 9952.644350 	 1.100000 
 6262 	 -5268.649670 	 9350.582712 	 1.100000 
 6263 	 -5142.323398 	 9265.299749 	 1.100000 
 6264 	 -5391.184867 	 9769.821982 	 1.100000 
 6265 	 -5548.232869 	 9970.456242 	 1.100000 
 6266 	 -5194.612395 	 9860.316121 	 1.100000 
 6267 	 -5756.825810 	 9490.906264 	 1.100000 
 6268 	 -5374.671280 	 9527.352423 	 1.100000 
 6269 	 -5423.009207 	 9660.671798 	 1.100000 
 6270 	 -5162.388934 	 9375.698122 	 1.100000 
 6271 	 -5196.379340 	 9497.163963 	 1.100000 
 6272 	 -5198.860713 	 9715.066158 	 1.100000 
 6273 	 -5552.465817 	 9936.859218 	 1.100000 
 6274 	 -5424.457821 	 9865.162202 	 1.100000 
 6275 	 -5228.496192 	 9540.698869 	 1.100000 
 6276 	 -5091.763582 	 9507.228349 	 1.100000 
 6277 	 -5397.884219 	 10040.644932 	 1.100000 
 6278 	 -5360.933014 	 9470.610435 	 1.100000 
 6279 	 -6036.368962 	 9604.597711 	 1.100000 
 6280 	 -5552.783412 	 9247.798730 	 1.100000 
 6281 	 -5209.164646 	 9186.561100 	 1.100000 
 6282 	 -5660.589754 	 9200.149498 	 1.100000 
 6283 	 -5183.236031 	 9798.751054 	 1.100000 
 6284 	 -5847.425514 	 9801.490876 	 1.100000 
 6285 	 -5449.375980 	 9249.547499 	 1.100000 
 6286 	 -5788.580302 	 9573.654353 	 1.100000 
 6287 	 -5420.395893 	 9492.785568 	 1.100000 
 6288 	 -5456.316575 	 9065.277096 	 1.100000 
 6289 	 -5237.417429 	 10014.637074 	 1.100000 
 6290 	 -5132.630430 	 9655.664905 	 1.100000 
 6291 	 -5247.399635 	 9808.004847 	 1.100000 
 6292 	 -5694.128795 	 10115.193130 	 1.100000 
 6293 	 -5911.020833 	 9678.198650 	 1.100000 
 6294 	 -5491.456575 	 9534.523242 	 1.100000 
 6295 	 -5560.676778 	 9280.167656 	 1.100000 
 6296 	 -5926.654712 	 9422.495253 	 1.100000 
 6297 	 -5768.234068 	 9687.667395 	 1.100000 
 6298 	 -5367.535292 	 9748.579111 	 1.100000 
 6299 	 -5130.481896 	 9473.129953 	 1.100000 
 6300 	 -5570.703176 	 9973.716194 	 1.100000 
 6301 	 -5410.068167 	 9439.409903 	 1.100000 
 6302 	 -5345.445397 	 9280.782505 	 1.100000 
 6303 	 -5406.294124 	 9121.456265 	 1.100000 
 6304 	 -5802.958212 	 9894.325719 	 1.100000 
 6305 	 -5898.717363 	 9402.328104 	 1.100000 
 6306 	 -5084.935016 	 9540.341860 	 1.100000 
 6307 	 -5708.479106 	 9417.998090 	 1.100000 
 6308 	 -6001.644043 	 9327.945096 	 1.100000 
 6309 	 -5487.880989 	 9617.999034 	 1.100000 
 6310 	 -5893.706021 	 9462.775421 	 1.100000 
 6311 	 -5490.442319 	 9178.026417 	 1.100000 
 6312 	 -5223.110837 	 9968.417607 	 1.100000 
 6313 	 -5289.431489 	 9987.712986 	 1.100000 
 6314 	 -5808.425179 	 9160.006233 	 1.100000 
 6315 	 -5427.794435 	 9875.893224 	 1.100000 
 6316 	 -5737.143814 	 9629.844106 	 1.100000 
 6317 	 -5500.273811 	 9348.051166 	 1.100000 
 6318 	 -5288.392785 	 9945.492070 	 1.100000 
 6319 	 -5101.051966 	 9370.891085 	 1.100000 
 6320 	 -5883.784557 	 9421.274510 	 1.100000 
 6321 	 -5303.384594 	 9176.580752 	 1.100000 
 6322 	 -5060.816905 	 9469.224558 	 1.100000 
 6323 	 -5645.569429 	 9792.427483 	 1.100000 
 6324 	 -5435.559317 	 9862.077759 	 1.100000 
 6325 	 -5401.628395 	 9087.241472 	 1.100000 
 6326 	 -5742.991268 	 9772.442634 	 1.100000 
 6327 	 -5966.102002 	 9719.373115 	 1.100000 
 6328 	 -5069.957565 	 9624.970154 	 1.100000 
 6329 	 -5926.117307 	 9925.830655 	 1.100000 
 6330 	 -5053.389384 	 9612.505453 	 1.100000 
 6331 	 -5237.720516 	 9657.677112 	 1.100000 
 6332 	 -5776.517938 	 9892.919855 	 1.100000 
 6333 	 -6041.167758 	 9624.200870 	 1.100000 
 6334 	 -5229.779629 	 9986.312925 	 1.100000 
 6335 	 -5742.584100 	 10025.400108 	 1.100000 
 6336 	 -5160.802103 	 9718.612520 	 1.100000 
 6337 	 -5569.015422 	 9987.134216 	 1.100000 
 6338 	 -5224.656403 	 9651.145897 	 1.100000 
 6339 	 -5651.288370 	 10121.202120 	 1.100000 
 6340 	 -5569.915432 	 10032.194656 	 1.100000 
 6341 	 -5135.992367 	 9679.366107 	 1.100000 
 6342 	 -5253.459348 	 9655.164435 	 1.100000 
 6343 	 -5143.199689 	 9826.369958 	 1.100000 
 6344 	 -5273.133455 	 9487.373675 	 1.100000 
 6345 	 -5225.571650 	 9730.171404 	 1.100000 
 6346 	 -5272.475850 	 9569.554513 	 1.100000 
 6347 	 -5318.057058 	 10088.019261 	 1.100000 
 6348 	 -5105.467019 	 9887.105528 	 1.100000 
 6349 	 -5077.223707 	 9569.939369 	 1.100000 
 6350 	 -5682.136360 	 9539.461880 	 1.100000 
 6351 	 -5711.260472 	 10050.394031 	 1.100000 
 6352 	 -5594.138089 	 10035.736587 	 1.100000 
 6353 	 -5509.556944 	 9219.926869 	 1.100000 
 6354 	 -5462.656102 	 9928.990354 	 1.100000 
 6355 	 -5447.007656 	 9847.626910 	 1.100000 
 6356 	 -5441.849693 	 10073.816497 	 1.100000 
 6357 	 -5526.540572 	 9957.514096 	 1.100000 
 6358 	 -5095.906730 	 9756.440197 	 1.100000 
 6359 	 -5559.129559 	 9992.065730 	 1.100000 
 6360 	 -5215.566459 	 9685.214615 	 1.100000 
 6361 	 -5280.593892 	 9167.974713 	 1.100000 
 6362 	 -6010.292912 	 9568.343657 	 1.100000 
 6363 	 -5174.139603 	 9960.290410 	 1.100000 
 6364 	 -5810.342963 	 9941.242459 	 1.100000 
 6365 	 -5604.221296 	 9064.317907 	 1.100000 
 6366 	 -5119.233357 	 9273.292143 	 1.100000 
 6367 	 -5585.458226 	 9302.851548 	 1.100000 
 6368 	 -6018.544935 	 9814.802600 	 1.100000 
 6369 	 -5700.125473 	 9185.396533 	 1.100000 
 6370 	 -5678.517263 	 10033.549122 	 1.100000 
 6371 	 -5500.165787 	 9406.425331 	 1.100000 
 6372 	 -5374.266785 	 9595.771482 	 1.100000 
 6373 	 -5730.915059 	 9767.183871 	 1.100000 
 6374 	 -5389.303749 	 9173.441313 	 1.100000 
 6375 	 -5518.490925 	 10077.197702 	 1.100000 
 6376 	 -5428.177169 	 10088.078839 	 1.100000 
 6377 	 -5748.899805 	 9880.984867 	 1.100000 
 6378 	 -5413.315191 	 9747.554861 	 1.100000 
 6379 	 -5260.701901 	 9691.849199 	 1.100000 
 6380 	 -5266.451214 	 9809.560198 	 1.100000 
 6381 	 -5117.933639 	 9898.703060 	 1.100000 
 6382 	 -5353.778138 	 9414.826077 	 1.100000 
 6383 	 -5317.735796 	 9314.631726 	 1.100000 
 6384 	 -5265.453067 	 9524.524773 	 1.100000 
 6385 	 -5887.625655 	 9680.275579 	 1.100000 
 6386 	 -5929.285363 	 9722.546621 	 1.100000 
 6387 	 -5694.426632 	 9339.550629 	 1.100000 
 6388 	 -5422.585489 	 10131.684866 	 1.100000 
 6389 	 -5848.693316 	 9685.631413 	 1.100000 
 6390 	 -5434.420114 	 9741.228688 	 1.100000 
 6391 	 -5187.104745 	 9352.425876 	 1.100000 
 6392 	 -5515.067943 	 9144.086816 	 1.100000 
 6393 	 -5769.163407 	 9983.511917 	 1.100000 
 6394 	 -5376.038930 	 9687.519466 	 1.100000 
 6395 	 -5596.719124 	 9467.678690 	 1.100000 
 6396 	 -4998.571658 	 9576.435251 	 1.100000 
 6397 	 -5216.593129 	 9633.535260 	 1.100000 
 6398 	 -5398.709453 	 10075.589642 	 1.100000 
 6399 	 -5686.719824 	 9076.669076 	 1.100000 
 6400 	 -5843.562296 	 9623.121293 	 1.100000 
 6401 	 -5248.075074 	 9349.869053 	 1.100000 
 6402 	 -5506.403451 	 9803.017674 	 1.100000 
 6403 	 -6054.461499 	 9730.008686 	 1.100000 
 6404 	 -5769.385968 	 10038.982444 	 1.100000 
 6405 	 -5837.401722 	 9790.932812 	 1.100000 
 6406 	 -5845.979883 	 9366.911875 	 1.100000 
 6407 	 -5636.829946 	 10100.272627 	 1.100000 
 6408 	 -5049.205257 	 9747.963342 	 1.100000 
 6409 	 -6019.823897 	 9614.517600 	 1.100000 
 6410 	 -5317.828685 	 9272.960779 	 1.100000 
 6411 	 -5879.363459 	 9221.796780 	 1.100000 
 6412 	 -5416.070802 	 9769.998190 	 1.100000 
 6413 	 -5841.041848 	 9322.397276 	 1.100000 
 6414 	 -5636.889842 	 9928.099321 	 1.100000 
 6415 	 -5950.130447 	 9244.250183 	 1.100000 
 6416 	 -5359.777549 	 9704.742433 	 1.100000 
 6417 	 -8648.272520 	 4956.036250 	 1.100000 
 6418 	 -7806.804327 	 4744.576776 	 1.100000 
 6419 	 -7874.111004 	 4820.265002 	 1.100000 
 6420 	 -8176.038204 	 4413.741251 	 1.100000 
 6421 	 -7968.923430 	 4544.113620 	 1.100000 
 6422 	 -8230.617892 	 4793.090754 	 1.100000 
 6423 	 -8581.884078 	 4925.882027 	 1.100000 
 6424 	 -7987.794807 	 4791.088064 	 1.100000 
 6425 	 -8253.481209 	 4454.199275 	 1.100000 
 6426 	 -8180.249353 	 4411.098248 	 1.100000 
 6427 	 -8098.491830 	 4632.317894 	 1.100000 
 6428 	 -8706.396918 	 4907.931469 	 1.100000 
 6429 	 -8384.265716 	 5332.984356 	 1.100000 
 6430 	 -8691.266316 	 4641.574697 	 1.100000 
 6431 	 -8041.027809 	 5176.223101 	 1.100000 
 6432 	 -8252.762634 	 4993.524125 	 1.100000 
 6433 	 -8300.145524 	 4769.450823 	 1.100000 
 6434 	 -8073.585282 	 4397.625033 	 1.100000 
 6435 	 -8024.090520 	 4638.585727 	 1.100000 
 6436 	 -8530.726879 	 4386.548784 	 1.100000 
 6437 	 -8388.856984 	 4930.411424 	 1.100000 
 6438 	 -8083.388948 	 4584.737424 	 1.100000 
 6439 	 -8421.092380 	 4747.020293 	 1.100000 
 6440 	 -8612.910607 	 4962.512245 	 1.100000 
 6441 	 -8711.713409 	 4704.222924 	 1.100000 
 6442 	 -8172.751088 	 5109.925489 	 1.100000 
 6443 	 -8424.331871 	 4981.860058 	 1.100000 
 6444 	 -8680.944534 	 4708.083372 	 1.100000 
 6445 	 -7983.345302 	 4580.021780 	 1.100000 
 6446 	 -7908.895813 	 4432.507015 	 1.100000 
 6447 	 -8330.741432 	 5226.486277 	 1.100000 
 6448 	 -8786.542826 	 4808.096949 	 1.100000 
 6449 	 -8059.150806 	 4882.600194 	 1.100000 
 6450 	 -8627.364507 	 4521.909507 	 1.100000 
 6451 	 -8238.995958 	 5178.693668 	 1.100000 
 6452 	 -8635.499188 	 4685.705794 	 1.100000 
 6453 	 -8308.034742 	 5024.704487 	 1.100000 
 6454 	 -8084.646515 	 4821.446812 	 1.100000 
 6455 	 -8586.945042 	 4355.395082 	 1.100000 
 6456 	 -8429.494479 	 4921.587645 	 1.100000 
 6457 	 -8424.562236 	 5244.720113 	 1.100000 
 6458 	 -8163.847032 	 5153.959671 	 1.100000 
 6459 	 -8595.685327 	 4899.485654 	 1.100000 
 6460 	 -8172.570258 	 4457.329402 	 1.100000 
 6461 	 -8129.631608 	 5121.953336 	 1.100000 
 6462 	 -8172.028483 	 4473.316767 	 1.100000 
 6463 	 -8486.887411 	 4877.260237 	 1.100000 
 6464 	 -8759.532435 	 4951.330391 	 1.100000 
 6465 	 -8267.729460 	 4611.175870 	 1.100000 
 6466 	 -8557.999430 	 4954.925699 	 1.100000 
 6467 	 -8464.986402 	 4983.933165 	 1.100000 
 6468 	 -8576.087467 	 4721.082432 	 1.100000 
 6469 	 -8285.713957 	 4640.738700 	 1.100000 
 6470 	 -8319.211348 	 4851.400631 	 1.100000 
 6471 	 -8105.025633 	 4599.218526 	 1.100000 
 6472 	 -7973.833623 	 5067.039401 	 1.100000 
 6473 	 -8701.933446 	 4901.900907 	 1.100000 
 6474 	 -8757.380075 	 5074.790161 	 1.100000 
 6475 	 -8603.068363 	 5173.367721 	 1.100000 
 6476 	 -8762.888742 	 5083.145887 	 1.100000 
 6477 	 -7995.743542 	 4976.669377 	 1.100000 
 6478 	 -8167.414513 	 4701.257336 	 1.100000 
 6479 	 -8172.203080 	 5175.711385 	 1.100000 
 6480 	 -7972.241454 	 4468.344195 	 1.100000 
 6481 	 -7855.550200 	 4633.385577 	 1.100000 
 6482 	 -8315.317907 	 4579.311743 	 1.100000 
 6483 	 -7996.038750 	 5018.406463 	 1.100000 
 6484 	 -8426.820892 	 4649.459781 	 1.100000 
 6485 	 -8544.783363 	 4975.702345 	 1.100000 
 6486 	 -8093.146575 	 4885.977329 	 1.100000 
 6487 	 -8019.530876 	 4889.593993 	 1.100000 
 6488 	 -8370.609230 	 4430.460076 	 1.100000 
 6489 	 -8599.054631 	 5213.030108 	 1.100000 
 6490 	 -7858.366286 	 4640.227114 	 1.100000 
 6491 	 -7945.440780 	 4762.831973 	 1.100000 
 6492 	 -8315.571078 	 5315.698905 	 1.100000 
 6493 	 -8308.855165 	 4760.188971 	 1.100000 
 6494 	 -7979.838884 	 4855.702940 	 1.100000 
 6495 	 -8752.980585 	 4888.941369 	 1.100000 
 6496 	 -7909.521469 	 4909.927798 	 1.100000 
 6497 	 -8307.608545 	 4376.613717 	 1.100000 
 6498 	 -8107.697346 	 4342.847082 	 1.100000 
 6499 	 -8227.103067 	 4291.660385 	 1.100000 
 6500 	 -8822.634699 	 4826.539357 	 1.100000 
 6501 	 -8728.325981 	 5152.576827 	 1.100000 
 6502 	 -8092.234790 	 4322.269757 	 1.100000 
 6503 	 -8263.039740 	 4725.828209 	 1.100000 
 6504 	 -8633.214137 	 4992.904884 	 1.100000 
 6505 	 -8051.540483 	 4658.595496 	 1.100000 
 6506 	 -8600.318652 	 4787.226898 	 1.100000 
 6507 	 -8332.956682 	 4755.115209 	 1.100000 
 6508 	 -8563.122503 	 4749.271740 	 1.100000 
 6509 	 -8697.941691 	 4552.420229 	 1.100000 
 6510 	 -7847.140882 	 4841.754370 	 1.100000 
 6511 	 -7875.112343 	 4806.705561 	 1.100000 
 6512 	 -8067.625446 	 4985.344881 	 1.100000 
 6513 	 -8154.657014 	 4504.330612 	 1.100000 
 6514 	 -8368.801608 	 5060.082130 	 1.100000 
 6515 	 -8824.442593 	 4863.955510 	 1.100000 
 6516 	 -8597.576442 	 4684.444694 	 1.100000 
 6517 	 -8185.694728 	 4358.206282 	 1.100000 
 6518 	 -8532.434808 	 5285.987436 	 1.100000 
 6519 	 -8453.316484 	 5174.924199 	 1.100000 
 6520 	 -8199.470820 	 5218.012792 	 1.100000 
 6521 	 -8348.394371 	 4415.586394 	 1.100000 
 6522 	 -8188.591462 	 4278.276152 	 1.100000 
 6523 	 -8598.805841 	 4494.613105 	 1.100000 
 6524 	 -8774.938373 	 4944.315311 	 1.100000 
 6525 	 -8035.986900 	 5095.849966 	 1.100000 
 6526 	 -8132.792358 	 4467.490546 	 1.100000 
 6527 	 -8283.332872 	 4694.793313 	 1.100000 
 6528 	 -8714.998352 	 4653.317505 	 1.100000 
 6529 	 -8111.806727 	 4317.190290 	 1.100000 
 6530 	 -8421.721753 	 5094.641317 	 1.100000 
 6531 	 -8519.077828 	 4859.102073 	 1.100000 
 6532 	 -8574.269523 	 4392.297862 	 1.100000 
 6533 	 -8212.256688 	 4445.127142 	 1.100000 
 6534 	 -8458.886101 	 5226.161742 	 1.100000 
 6535 	 -8602.498819 	 5007.483663 	 1.100000 
 6536 	 -8603.734359 	 4915.285539 	 1.100000 
 6537 	 -7902.693267 	 5109.365206 	 1.100000 
 6538 	 -8622.256949 	 5144.297610 	 1.100000 
 6539 	 -8332.808036 	 5040.780180 	 1.100000 
 6540 	 -8548.907220 	 4657.271780 	 1.100000 
 6541 	 -7801.181950 	 4665.839173 	 1.100000 
 6542 	 -8146.662720 	 4964.403449 	 1.100000 
 6543 	 -7954.038664 	 4855.004418 	 1.100000 
 6544 	 -7784.276429 	 4943.924618 	 1.100000 
 6545 	 -7921.925173 	 5116.417843 	 1.100000 
 6546 	 -8700.856796 	 4453.913834 	 1.100000 
 6547 	 -7932.917991 	 4923.231197 	 1.100000 
 6548 	 -8081.387107 	 4757.197006 	 1.100000 
 6549 	 -8223.228956 	 5195.544620 	 1.100000 
 6550 	 -8277.311781 	 4390.084309 	 1.100000 
 6551 	 -7951.739497 	 4970.563973 	 1.100000 
 6552 	 -8665.871738 	 4759.710442 	 1.100000 
 6553 	 -8793.113053 	 4997.179031 	 1.100000 
 6554 	 -8312.600222 	 5041.500416 	 1.100000 
 6555 	 -8469.327508 	 5161.960587 	 1.100000 
 6556 	 -8152.657156 	 4690.982099 	 1.100000 
 6557 	 -8425.656976 	 4423.628564 	 1.100000 
 6558 	 -8444.899844 	 4924.625648 	 1.100000 
 6559 	 -8291.689219 	 4829.011082 	 1.100000 
 6560 	 -8686.520741 	 4423.514343 	 1.100000 
 6561 	 -8066.338309 	 5096.766270 	 1.100000 
 6562 	 -8824.180515 	 4737.265934 	 1.100000 
 6563 	 -8217.949635 	 4610.663048 	 1.100000 
 6564 	 -7820.428505 	 4904.898464 	 1.100000 
 6565 	 -8554.834964 	 4645.257537 	 1.100000 
 6566 	 -8798.707545 	 4655.023094 	 1.100000 
 6567 	 -8008.468632 	 5069.059295 	 1.100000 
 6568 	 -8706.828641 	 5049.138162 	 1.100000 
 6569 	 -8595.898318 	 5092.707414 	 1.100000 
 6570 	 -8178.306241 	 4877.697002 	 1.100000 
 6571 	 -8730.591707 	 4732.122137 	 1.100000 
 6572 	 -8274.461869 	 5006.349267 	 1.100000 
 6573 	 -8367.410895 	 5070.933500 	 1.100000 
 6574 	 -8284.241470 	 5275.952190 	 1.100000 
 6575 	 -8536.120353 	 4774.170070 	 1.100000 
 6576 	 -8296.011291 	 5136.583808 	 1.100000 
 6577 	 -8159.157706 	 5072.482242 	 1.100000 
 6578 	 -8366.419142 	 5085.764704 	 1.100000 
 6579 	 -8016.350437 	 5209.786617 	 1.100000 
 6580 	 -8130.370555 	 4379.643480 	 1.100000 
 6581 	 -8424.789981 	 5058.413734 	 1.100000 
 6582 	 -8247.032256 	 5031.538867 	 1.100000 
 6583 	 -7882.568649 	 4765.652209 	 1.100000 
 6584 	 -8574.366389 	 5283.857693 	 1.100000 
 6585 	 -8147.211551 	 5208.975464 	 1.100000 
 6586 	 -8137.424544 	 4592.102415 	 1.100000 
 6587 	 -8036.207188 	 4922.110188 	 1.100000 
 6588 	 -8170.781459 	 5104.417065 	 1.100000 
 6589 	 -8617.173822 	 4474.551958 	 1.100000 
 6590 	 -8334.884130 	 4532.997101 	 1.100000 
 6591 	 -8195.040882 	 4926.777420 	 1.100000 
 6592 	 -7909.124227 	 4879.200374 	 1.100000 
 6593 	 -8337.986387 	 4419.731912 	 1.100000 
 6594 	 -7914.160477 	 5021.095180 	 1.100000 
 6595 	 -8310.008878 	 4334.593816 	 1.100000 
 6596 	 -8066.180427 	 4929.805989 	 1.100000 
 6597 	 -8776.273681 	 4734.611633 	 1.100000 
 6598 	 -8284.728407 	 5342.923075 	 1.100000 
 6599 	 -8403.691149 	 5155.222939 	 1.100000 
 6600 	 -7822.548195 	 5045.974609 	 1.100000 
 6601 	 -8369.548783 	 4625.371944 	 1.100000 
 6602 	 -8179.251175 	 4909.960711 	 1.100000 
 6603 	 -8568.219352 	 5157.972678 	 1.100000 
 6604 	 -8576.230643 	 4586.297526 	 1.100000 
 6605 	 -8715.402396 	 4935.429819 	 1.100000 
 6606 	 -8154.803039 	 5101.506681 	 1.100000 
 6607 	 -8187.975795 	 5317.969130 	 1.100000 
 6608 	 -8073.959435 	 4386.083255 	 1.100000 
 6609 	 -8287.364012 	 4493.239835 	 1.100000 
 6610 	 -7981.112071 	 4556.806913 	 1.100000 
 6611 	 -8546.597652 	 5284.760716 	 1.100000 
 6612 	 -8187.839373 	 4847.551296 	 1.100000 
 6613 	 -7976.312846 	 5021.581733 	 1.100000 
 6614 	 -8414.387924 	 5114.320162 	 1.100000 
 6615 	 -8445.561368 	 4515.530942 	 1.100000 
 6616 	 -8748.895794 	 4682.834169 	 1.100000 
 6617 	 -8604.050208 	 5255.634960 	 1.100000 
 6618 	 -8645.229426 	 4706.381080 	 1.100000 
 6619 	 -8415.306613 	 4894.899849 	 1.100000 
 6620 	 -8492.924909 	 4487.719613 	 1.100000 
 6621 	 -7998.115411 	 5073.047520 	 1.100000 
 6622 	 -7943.152538 	 4792.130449 	 1.100000 
 6623 	 -8290.199630 	 4867.833000 	 1.100000 
 6624 	 -8300.863787 	 4462.916285 	 1.100000 
 6625 	 -8516.428061 	 5104.618498 	 1.100000 
 6626 	 -7901.546550 	 5001.375190 	 1.100000 
 6627 	 -8407.001814 	 5259.104200 	 1.100000 
 6628 	 -8118.037035 	 5260.475638 	 1.100000 
 6629 	 -8268.005629 	 4263.974087 	 1.100000 
 6630 	 -7812.448015 	 4739.326450 	 1.100000 
 6631 	 -8639.751338 	 4575.713110 	 1.100000 
 6632 	 -8659.669505 	 4603.190077 	 1.100000 
 6633 	 -8624.010791 	 4524.012015 	 1.100000 
 6634 	 -8153.676377 	 4580.838260 	 1.100000 
 6635 	 -8433.241567 	 4621.195488 	 1.100000 
 6636 	 -8526.296749 	 5265.596595 	 1.100000 
 6637 	 -8294.163949 	 4866.758332 	 1.100000 
 6638 	 -8540.724432 	 5101.418193 	 1.100000 
 6639 	 -8793.978128 	 4972.915572 	 1.100000 
 6640 	 -8140.601840 	 4846.858107 	 1.100000 
 6641 	 -8519.476157 	 5037.098841 	 1.100000 
 6642 	 -8281.445589 	 4677.222263 	 1.100000 
 6643 	 -8488.934320 	 4981.444025 	 1.100000 
 6644 	 -8288.950402 	 4925.373867 	 1.100000 
 6645 	 -7954.001031 	 4853.068133 	 1.100000 
 6646 	 -8612.975326 	 4641.482479 	 1.100000 
 6647 	 -7858.265392 	 5056.565221 	 1.100000 
 6648 	 -8353.924267 	 4929.306503 	 1.100000 
 6649 	 -8686.748383 	 5137.070689 	 1.100000 
 6650 	 -8222.323657 	 4578.922426 	 1.100000 
 6651 	 -8239.796150 	 5195.599970 	 1.100000 
 6652 	 -7960.295011 	 4734.639143 	 1.100000 
 6653 	 -8253.852161 	 5163.506022 	 1.100000 
 6654 	 -8440.825610 	 5221.254925 	 1.100000 
 6655 	 -8143.050878 	 4509.352131 	 1.100000 
 6656 	 -8026.609312 	 4585.691783 	 1.100000 
 6657 	 -8249.459095 	 4867.396872 	 1.100000 
 6658 	 -8263.635733 	 4684.821652 	 1.100000 
 6659 	 -8361.799793 	 4736.069023 	 1.100000 
 6660 	 -8241.097188 	 4597.666800 	 1.100000 
 6661 	 -8380.112456 	 4503.363751 	 1.100000 
 6662 	 -7819.754868 	 4853.239902 	 1.100000 
 6663 	 -8769.990225 	 4538.481289 	 1.100000 
 6664 	 -8524.657873 	 4727.064845 	 1.100000 
 6665 	 -8603.218163 	 5116.255289 	 1.100000 
 6666 	 -8183.013400 	 4367.074646 	 1.100000 
 6667 	 -8254.558024 	 5211.324122 	 1.100000 
 6668 	 -8336.516966 	 5037.859021 	 1.100000 
 6669 	 -8654.065765 	 4538.497881 	 1.100000 
 6670 	 -8013.711901 	 4861.377487 	 1.100000 
 6671 	 -8542.215443 	 4308.619213 	 1.100000 
 6672 	 -8092.762556 	 4839.209426 	 1.100000 
 6673 	 -8792.979440 	 4981.692372 	 1.100000 
 6674 	 -8094.577052 	 5164.844199 	 1.100000 
 6675 	 -8429.179770 	 4306.392210 	 1.100000 
 6676 	 -8772.330587 	 4681.297741 	 1.100000 
 6677 	 -8386.551530 	 4858.232950 	 1.100000 
 6678 	 -8067.759170 	 4903.844815 	 1.100000 
 6679 	 -8365.272115 	 4364.974180 	 1.100000 
 6680 	 -8697.543536 	 4511.158909 	 1.100000 
 6681 	 -7895.125850 	 4890.992206 	 1.100000 
 6682 	 -8114.559931 	 4365.150984 	 1.100000 
 6683 	 -8028.872921 	 4940.526745 	 1.100000 
 6684 	 -7863.893330 	 4568.213433 	 1.100000 
 6685 	 -8229.087177 	 5323.993253 	 1.100000 
 6686 	 -7789.527780 	 4812.552636 	 1.100000 
 6687 	 -8204.461423 	 5120.749111 	 1.100000 
 6688 	 -8052.732725 	 5275.320678 	 1.100000 
 6689 	 -8381.432801 	 4769.176753 	 1.100000 
 6690 	 -8496.889934 	 4792.279397 	 1.100000 
 6691 	 -8473.964745 	 4795.089347 	 1.100000 
 6692 	 -8678.886954 	 4704.369727 	 1.100000 
 6693 	 -8644.832188 	 5088.891544 	 1.100000 
 6694 	 -8342.620207 	 5011.037416 	 1.100000 
